course_id,course_title,course_slug,category_id,category_name,suite_id,icon_url,description,purchase_url,free_trial_url
227,Licensed Premises Staff Training,licensed-premises-staff-training-227,2,Business Skills,2,https://videotilehost.com/common/course-icons/course227.png,"This short course provides you with an introduction to the Lifting Operations and Lifting Equipment Regulations 1998, otherwise known as LOLER. The course explains the purpose of LOLER and equipment covered by the legislation. It explores why it is so important and what the law is regarding it. It finishes by covering what the regulations require of your organisation to enable the protection of workers. This short course provides you with an overview of the lock out / tag out process.It starts by describing what a lock out / tag out system is, detailing its purpose, and what it involves.The course then moves on to the types of hazard exposures that might require lock out / tag out, and follows this with a look at the laws associated with lock out / tag out, and the responsibilities that you, and your employer, have under these regulations. Finally, it sets out a six-step process you need to follow to ensure a safe lock out / tag out.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=227,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=227
228,"Reporting of Injuries, Diseases and Dangerous Occurrences Regulations 2013 - RIDDOR",reporting-of-injuries-diseases-and-dangerous-occurrences-regulations-2013-riddor-228,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course228.png,,https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=228,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
229,TikTok for Business,tiktok-for-business-229,2,Business Skills,2,https://videotilehost.com/common/course-icons/course229.png,"This course will give you an overview on the history of TikTok, its user demographics and the three business benefits offered by the platform. It explains how to create a business account post short videos and how you can optimise your profile. It discusses the importance of TikTok advertising campaigns and strategies. Finally the course shows you how analytics can monitor the success of your advertising and insights into effective future campaigns. More often than not, the people who excel in their job, or are high achievers manage their time effectively, in a way that makes them work in a more efficient manner. This course has been designed to ensure you have the techniques to improve your efficiency, output and ability to function more effectively - whether in your ordinary day or when deadlines loom and the pressure is building.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=229,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
231,Hot Works,hot-works-231,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course231.png,"This short course provides you with an introduction to hot work, the hazards associated with it and controls that can be put in place to minimise these hazards. It gives information on what is meant by hot works and discusses the severity of not using the correct precautions in the workplace to minimise the risks associated with hot works. Finally the course explores the controls that can be put in place to make a safer environment for employers and employees. When people have good mental health, they are more likely to fulfill their potential. That means they enjoy work and cope easily with work situations. They have a happy family life and good social relationships. This course covers the steps that organisations should consider when developing and implementing a comprehensive workplace Mental Health Policy.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=231,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
232,Microsoft Excel - Intermediate,microsoft-excel-intermediate-232,2,Business Skills,2,https://videotilehost.com/common/course-icons/course232.png,"This course covers the main aspects and concerns over modern slavery, particularly in the UK. It goes into the movement, harbouring and recruitment of adults and children with example case studies. You will discover who's vulnerable to human trafficking and the subject will be discussed from a victim's perspective top show the devastation that can occur from such an act. Finally you will be shown contacts and charities that can help if support is needed. This course covers the basics of what constitutes a negotiation, the key stages of a negotiation, skills you can apply to your negotiations and some practical advice so you can bring all of this together and become a more effective negotiator.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=232,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=232
266,Personal Protective Equipment,personal-protective-equipment-266,1,Health & Safety,1,https://videotilehost.com/common/course-icons/course266.png,"This short course provides you with an introduction to PAT testing and its purpose. It starts by explaining what PAT testing is and lists some examples of items that can be PAT tested. It describes why PAT testing is so important and provides a brief look at the duties placed on employers and employees. The course touches on what is required by law and finally covers maintenance record keeping and labelling requirements. This course will show how wearing PPE plays a crucial role in preventing and reducing fatalities, injuries and diseases at work. It includes details of a wide range of PPE options, examines the legislation and regulations and also covers the role risk assessment plays in the selection and use of PPE. The course concludes with advice on how to use, fit and wear PPE and its physical and theoretical limitations.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=266,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=266
275,Introduction to AI Prompt Engineering,introduction-to-ai-prompt-engineering-275,2,Business Skills,2,https://videotilehost.com/common/course-icons/course275.png,"This short course provides you with an introduction to AI. The course starts by explaining what is meant by AI prompt engineering and its purpose, showcasing its value and importance across various sectors. It then looks at how AI has evolved over time. After that, it covers the four key components which, when used together, create effective AI prompts and then the course smoothly moves on to the area of prompt optimisation. Next, the course turns to the importance of prompt evaluation and then concludes with a look at emerging and future trends and technologies in the field. This course will introduce the concept of emotional intelligence and look at how you can use it in effective and meaningful ways. It will examine the difference between emotional intelligence and IQ and dispel some of the myths surrounding emotional intelligence. It contains a section on the advantages and disadvantages of using emotional intelligence and considers the biological purpose for emotions and how best to manage them.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=275,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
276,Introducing GDPR,introducing-gdpr-276,2,Business Skills,2,https://videotilehost.com/common/course-icons/course276.png,"The course starts by explaining what AI is, along with a brief description of its history. It explores the different types of AI, key concepts in the field, and how AI is being applied in real life across various sectors. The course works through the entire AI development process, starting from the definition of the problem through to the deployment of the solution. This is then followed by a look at the various tools and technologies that power AI development. Next, it covers the ethical implications and considerations in the field, and finishes by looking into the potential future of AI. This short course provides you with an introduction to AI. The course starts by explaining what is meant by AI prompt engineering and its purpose, showcasing its value and importance across various sectors. It then looks at how AI has evolved over time. After that, it covers the four key components which, when used together, create effective AI prompts and then the course smoothly moves on to the area of prompt optimisation. Next, the course turns to the importance of prompt evaluation and then concludes with a look at emerging and future trends and technologies in the field.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=276,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=276
280,Introduction to Generative AI,introduction-to-generative-ai-280,2,Business Skills,2,https://videotilehost.com/common/course-icons/course280.png,"This short course provides you with an introduction to generative AI. It starts by explaining what Generative AI is and why it's so impactful in today's world. It covers the history and evolution and also the innovations through time of AI. The course looks at different models and touches on how it can generate new content with some real life examples. Finally we take a look at how the future could be impacted by AI and the technology surrounding it. A leader doesn't necessarily have to be a 'manager', but it's difficult to see how a manager could be truly effective without having at least some leadership skills. This course will introduce you to some of the important techniques and theories that can help you to improve your leadership skills and be more effective in your role.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=280,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
345,Ethics in AI,ethics-in-ai-345,2,Business Skills,2,https://videotilehost.com/common/course-icons/course345.png,"This interactive, tutor-led online training course is designed to explore the critical ethical considerations surrounding Artificial Intelligence (AI) in today's rapidly evolving technology landscape. Participants will gain a foundational understanding of AI ethics, delve into real-world cases, and develop practical strategies to identify and mitigate ethical risks in AI systems. Through discussions, hands-on activities, and collaborative learning, this course equips professionals with the tools to ensure ethical AI development and deployment. This micro Facebook advertising course looks at advertising, designing and building your ad content and how to test, track and evaluate your ad campaigns using key metrics.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=345,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
346,Banksman Training,banksman-training-346,2,Business Skills,2,https://videotilehost.com/common/course-icons/course346.png,"Unlock AI's full potential in our hands-on ChatGPT Masterclass. This virtual course covers how ChatGPT works, how to write effective prompts, and explores advanced tools like API integration and workflow automation. Apply what you learn by building your own ChatGPT-powered solution in a guided capstone project. You'll also explore best practices for ethical AI use. Perfect for anyone ready to make ChatGPT part of their everyday process. This course will consider what conflict is as well as its impact and role in the workplace. We will consider some of the triggers for workplace conflict and how it develops before looking at a number of different ways of managing it.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=346,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=346
347,Task Automation with AI,task-automation-with-ai-347,2,Business Skills,2,https://videotilehost.com/common/course-icons/course347.png,"Unlock the power of AI to streamline your daily tasks and workflows with our hands-on, tutor-led training course. Designed for professionals with a basic understanding of automation concepts, this intermediate-level course dives into real-world applications of AI-powered automation tools. Through practical examples and expert guidance, you'll learn how to assess, design, and implement effective automation strategies to maximise efficiency and ROI. This short course explains what a team is and discusses how it will grow and develop over time. It talks about team members and behaviours that you will see within a team and It also then goes onto explain about the 5 stages of the Tuckman theory on group development. Finally it touches on leadership.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=347,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
348,Machine Learning (Foundation),machine-learning-foundation-348,2,Business Skills,2,https://videotilehost.com/common/course-icons/course348.png,"Join our live, tutor-led training to build a solid foundation in machine learning. This interactive course blends theory and hands-on practice, covering key topics like data preprocessing, algorithms, and model evaluation. You'll build your own ML model with step-by-step guidance and get real-time feedback from an expert instructor. With engaging discussions and practical activities, you'll leave with the confidence to start applying ML concepts right away. The course starts with some basic definitions and statistics that outline how important running meetings effectively can be. It examines factors that make meetings great, and some practical steps you can take to ensure everything runs smoothly and successful outcomes are achieved. It also covers some of the ways you can handle any problems that may arise. Finally, it looks at different decision-making approaches you can use and finishes off with some notes on keeping a learning log to help you learn and grow, ultimately becoming a more confident and effective participant or chairperson.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=348,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
350,Microsoft Excel - Advanced,microsoft-excel-advanced-350,2,Business Skills,2,https://videotilehost.com/common/course-icons/course350.png,"Whether you're starting from scratch or brushing up on the basics, this course is your first step into the world of data. Microsoft Excel is still the #1 tool used by professionals across industries - and knowing how to use it well can give you a major edge. By the end of this course, you'll confidently navigate spreadsheets, organise and analyse data, and apply foundational tools used in data-driven decision making. No fluff, just practical Excel skills you can use right away. Excel is more than rows and columns - it's a powerhouse for data analysis and smarter decisions. If you know the basics and want to level up, this Intermediate Excel course is your next step. In this hands-on virtual training, you'll learn tools to clean data, build visualisations, and boost efficiency. Perfect for professionals, students, and entrepreneurs, this course gives you practical skills to turn spreadsheets into insights and make Excel work for you.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=350,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=350
351,Microsoft Excel - Intermediate,microsoft-excel-intermediate-351,2,Business Skills,2,https://videotilehost.com/common/course-icons/course351.png,"Excel is more than rows and columns - it's a powerhouse for data analysis and smarter decisions. If you know the basics and want to level up, this Intermediate Excel course is your next step. In this hands-on virtual training, you'll learn tools to clean data, build visualisations, and boost efficiency. Perfect for professionals, students, and entrepreneurs, this course gives you practical skills to turn spreadsheets into insights and make Excel work for you. This course covers the main aspects and concerns over modern slavery, particularly in the UK. It goes into the movement, harbouring and recruitment of adults and children with example case studies. You will discover who's vulnerable to human trafficking and the subject will be discussed from a victim's perspective top show the devastation that can occur from such an act. Finally you will be shown contacts and charities that can help if support is needed.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=351,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
352,Microsoft Excel - Advanced,microsoft-excel-advanced-352,2,Business Skills,2,https://videotilehost.com/common/course-icons/course352.png,"Join our 1-day virtual class to take your Excel skills to the next level with expert-led, hands-on training. Go beyond the basics to automate tasks, visualise data like a pro, and build interactive dashboards. Taught by experienced Excel professionals, this course is packed with tools you can apply immediately - whether you're managing budgets, tracking KPIs, or delivering high-impact reports. Whether you're starting from scratch or brushing up on the basics, this course is your first step into the world of data. Microsoft Excel is still the #1 tool used by professionals across industries - and knowing how to use it well can give you a major edge. By the end of this course, you'll confidently navigate spreadsheets, organise and analyse data, and apply foundational tools used in data-driven decision making. No fluff, just practical Excel skills you can use right away.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=352,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
997,The Care Certificate,the-care-certificate-997,3,Health & Social Care,3,https://videotilehost.com/common/course-icons/course997.png,"The Care Certificate is a nationally agreed set of standards that detail the learning outcomes and requirements that health and social care support workers are expected to be trained in before they can work unsupervised. This course will define social care and talk about why people choose it as a career and what its goals and objectives are. It will also cover job descriptions, person centred care, understanding code of practices and the basics of government legislation. Finally it will touch on dealing with conflicts at work.",https://www.videotilehost.com/hamptonsafety/purchaseCourse.php?nid=997,https://www.videotilehost.com/hamptonsafety/freeTrial.php?trial=26
